f1_mean,f1_std,f1_min,f1_max,f2_mean,f2_std,f2_min,f2_max,f3_mean,f3_std,f3_min,f3_max,f4_mean,f4_std,f4_min,f4_max,f5_mean,f5_std,f5_min,f5_max,pitch3_mean,pitch3_std,pitch3_min,pitch3_max,activity
2.0670334131202913e-15,10.643277706166392,-17.848181818181818,9.151818181818179,0.0,16.06038884211133,-24.872386363636366,29.227613636363635,0.0,13.90083125227165,-22.113636363636363,20.086363636363647,9.301650359041311e-15,20.692441474637583,-32.351477272727266,28.04852272727274,4.650825179520656e-15,13.006910901453391,-21.26772727272727,13.932272727272732,2.0670334131202913e-15,105.11107698848993,-78.00668091128546,278.31118821821246,004
-1.5502750598402185e-15,9.899780864091122,-15.654545454545454,6.4454545454545435,5.167583532800728e-16,8.54727344037049,-13.51590909090909,5.484090909090909,-3.100550119680437e-15,9.898312267442444,-15.652272727272727,6.4477272727272705,-1.0335167065601457e-15,9.903793347784463,-15.660227272727273,7.2397727272727295,2.5837917664003644e-15,10.630493365998845,-16.7625,8.4375,6.201100239360874e-15,29.812014379171238,-46.68767233125906,29.118081711319668,006
-1.5987211554602255e-15,0.8394884806183525,-13.010000000000005,0.28999999999999915,2.6645352591003756e-16,1.1275855504367371,-9.339090909090908,2.6609090909090902,3.3912266934004783e-15,0.8648878492241281,-13.09090909090909,0.4090909090909136,1.7440594423202459e-15,0.8589302098377385,-13.003409090909091,0.4965909090909122,-2.583791766400364e-16,1.2983101252403655,-12.296022727272728,2.7039772727272755,-5.167583532800728e-16,67.62631674390981,-108.80622446832929,102.8317799815039,007
0.0,30.83861389408698,-44.97147727272728,22.22852272727274,0.0,21.695607220716823,-31.639772727272735,15.360227272727272,-1.0335167065601458e-14,50.14892516285537,-73.14431818181818,35.15568181818182,0.0,12.58150498000869,-18.347727272727273,9.652272727272731,0.0,19.061492562458945,-27.801136363636367,13.898863636363643,8.268133652481165e-15,83.51552840550156,-58.082977947404004,121.81087282100123,009
4.134066826240583e-15,7.442579087324125,-20.177272727272726,2.8227272727272776,-1.937843824800273e-15,5.502537313866745,-14.918863636363636,2.1811363636363623,4.134066826240583e-15,7.442579087324125,-20.177272727272726,2.8227272727272776,4.134066826240583e-15,7.442579087324125,-20.177272727272726,2.8227272727272776,-2.583791766400364e-16,7.766169482425173,-21.054545454545455,2.9454545454545453,0.0,8.85316016999815,-3.413989206027523,24.001468333187248,013
2.3496356375703313e-15,1.0004270782235827,-11.829545454545455,4.070454545454545,2.583791766400364e-16,6.862972904982563,-22.899204545454545,8.000795454545461,-1.2918958832001822e-15,4.7315080677349926,-18.076363636363638,7.423636363636355,-5.910423665640833e-15,5.9291326633816634,-26.796704545454553,8.90329545454545,2.454602178080346e-15,3.01941437558471,-15.039318181818178,7.360681818181817,-4.392446002880619e-15,113.6781072256726,-159.58451335180328,168.50716295836972,003
3.100550119680437e-15,8.848454853412086,-46.824659090909094,6.875340909090909,1.0981115007201548e-15,5.820608752305668,-8.772159090909092,12.327840909090902,4.844609562000683e-16,5.397678132551436,-11.47943181818182,10.120568181818182,2.2608177956003187e-15,2.25429286295802,-11.140227272727273,11.55977272727273,-1.0981115007201548e-15,2.1030649490094375,-11.647954545454546,9.252045454545456,-4.134066826240583e-15,69.48133354921261,-91.26932564822098,104.46852702893685,000
5.167583532800728e-16,10.306452221126513,-8.0625,14.937500000000004,1.5502750598402185e-15,10.856897339236047,-8.502727272727272,14.397272727272734,-2.0670334131202913e-15,14.485942130958815,-11.338181818181818,19.861818181818187,-5.167583532800728e-16,10.128040750929046,-7.932954545454545,13.567045454545458,-5.167583532800728e-16,10.948104527984825,-8.576250000000002,14.423750000000002,2.0670334131202913e-15,52.322205080732,-47.31701112669606,132.22733538667947,007
-3.2943345021604644e-15,1.3031420825029345,-20.191590909090916,0.5084090909090904,-4.0371746350005693e-17,1.017268201864579,-14.966704545454544,0.4332954545454548,5.31695899429575e-15,0.9628883245838195,-14.952272727272728,1.0477272727272684,-2.5514943693203596e-15,3.4598167300116627,-21.63011363636364,3.369886363636354,4.5700816868206444e-15,3.1231495016917377,-50.139090909090896,0.5609090909091066,-4.134066826240583e-15,87.54504087545821,-214.70783288335895,111.96290809488966,007
-1.55915684403722e-14,2.274575541072543,-36.368750000000006,1.1312499999999943,-1.2030780412301696e-15,0.8260744318414364,-10.946818181818182,0.653181818181821,4.18251292186059e-15,0.7244248217130952,-11.386363636363635,0.7136363636363683,-3.9564311423005575e-15,0.7891280560485593,-10.992954545454548,0.7070454545454545,2.90676573720041e-16,0.9327949356881485,-13.36375,0.636250000000004,-5.5551522977607835e-15,4.647439720704932,-41.93677335613984,12.905027920397217,012
-2.0670334131202913e-15,2.877087635867703,-21.71590909090909,6.3840909090909115,1.3726393759001935e-16,2.2051097567368836,-16.489772727272726,1.8102272727272783,-2.745278751800387e-15,2.78197322057564,-21.575,0.42499999999999716,-2.745278751800387e-15,2.78197322057564,-21.575,0.42499999999999716,2.90676573720041e-16,3.4734267036457203,-24.28034090909091,3.419659090909093,-2.5837917664003644e-15,56.168761307313446,-141.7375017761688,124.32060701298532,008
-2.8340965937703996e-15,0.966298577889998,-11.235113636363637,3.864886363636362,-1.404936772980198e-15,4.6562648857158475,-11.338636363636365,13.761363636363637,4.521635591200637e-16,3.348687819288882,-13.725340909090907,10.57465909090909,-4.037174635000569e-16,4.45514606340589,-15.509090909090908,12.39090909090909,-6.136505445200865e-16,2.391774806541496,-13.892954545454547,8.207045454545451,6.717858592640947e-15,7.744909386577769,-12.748053110653188,85.58410960528911,004
1.0335167065601457e-15,11.069025987501496,-11.469772727272726,11.130227272727279,-3.100550119680437e-15,9.861842840055951,-10.217159090909094,9.782840909090906,0.0,11.009153601277843,-11.407727272727271,10.99227272727273,4.134066826240583e-15,12.85373328852281,-13.317045454545454,13.282954545454551,2.0670334131202913e-15,11.318705297770087,-11.723863636363637,11.276136363636367,8.268133652481165e-15,63.85325832612804,-62.55383794035722,110.44446576364837,006
3.199460898237951e-15,0.5570813385571225,-8.948863636363637,0.051136363636366866,5.006096547400706e-16,0.6493659395521246,-10.312386363636366,0.3876136363636391,2.8906170386604075e-15,3.283133217942305,-52.79852272727272,0.6014772727273083,4.636695068298154e-15,0.6600234781699341,-10.379090909090905,0.32090909090909747,-2.030698841405286e-15,0.6539477127826959,-10.237840909090913,0.2621590909090905,-4.662936703425658e-16,0.09393081960077447,-1.4765356772346605,0.05727234033055373,009
-4.844609562000683e-17,1.0329591146513606,-11.229886363636364,3.170113636363638,3.4881188846404918e-15,12.067005634667069,-25.300113636363633,14.299886363636382,-1.291895883200182e-16,8.16259148047784,-17.990568181818183,11.409431818181822,-2.9713605313604188e-15,12.327063880974245,-28.367727272727276,13.93227272727274,-6.45947941600091e-17,4.357735587719767,-14.747954545454544,9.052045454545453,6.9762377692809836e-15,118.78112846732827,-179.15120631353906,167.23558535295646,003
6.201100239360874e-15,2.978963910725498,-47.848863636363625,0.5511363636364024,-1.0658141036401502e-15,2.993844992367917,-48.04284090909093,0.45715909090908724,9.527732138601343e-15,2.9980596148223815,-48.18602272727273,0.4139772727272799,-4.457040797040629e-15,2.9684607188332803,-47.66477272727273,0.33522727272726627,9.543880837141346e-15,2.998625511576544,-48.13363636363637,0.3663636363636442,-7.73522660066109e-15,3.466573177598945,-46.615696461510964,4.936181155384844,015
1.0335167065601457e-15,14.531253614591217,-26.479545454545455,15.720454545454555,1.5502750598402185e-15,10.596445136701456,-18.79431818181818,21.30568181818182,-2.5837917664003644e-15,10.047534286974784,-18.370454545454546,14.729545454545455,-2.0670334131202913e-15,10.785983069345637,-18.40352272727273,20.09647727272727,-1.0335167065601457e-15,9.701482079174362,-18.090113636363636,11.409886363636364,6.201100239360874e-15,125.45237685605754,-227.82384860528254,128.31010107197835,004
6.459479416000911e-16,0.9284688975952037,-14.914772727272727,0.08522727272727337,2.583791766400364e-16,0.8245584765810448,-12.801022727272729,0.4989772727272772,-4.602379083900649e-16,0.7053366525202203,-10.999545454545453,0.5004545454545486,2.248706271695317e-15,0.8256952914722868,-13.050113636363637,0.14988636363636587,1.3080445817401844e-15,1.1760606036205912,-18.892045454545453,0.10795454545454675,-1.3625464393126921e-16,0.16114688662242835,-0.04524152880961463,2.585207708635997,009
4.198661620400592e-16,0.9549701436205286,-14.120454545454546,1.6795454545454547,3.61327129832551e-15,0.8106719740972774,-12.561363636363634,1.0386363636363605,1.3080445817401844e-15,0.902253942728666,-12.538068181818183,0.8619318181818194,2.947137483550416e-16,0.7823752970102651,-11.966590909090908,0.9334090909090911,3.7142006642005236e-15,1.1234266718779526,-15.755113636363635,1.3448863636363662,1.963681742464277e-14,57.3316723977981,-98.51976342201283,58.59328541199078,008
1.5082884436362126e-14,3.619744915616601,-58.143863636363626,0.656136363636378,2.821985069865398e-15,0.804638541096673,-12.925,0.07500000000000284,-3.5002304085454935e-15,0.6808771915698156,-10.9375,0.06249999999999645,-9.446988645901333e-16,0.7412798849075797,-11.936363636363636,0.16363636363636402,2.050884714580289e-15,2.3180917874674356,-34.584318181818176,2.0156818181818323,-2.9269516103754124e-17,0.029350749500471427,-0.3975148628197475,0.03564123029915511,008
-5.167583532800728e-16,5.68348000697367,-13.530681818181819,6.969318181818178,-2.0670334131202913e-15,21.85044697586157,-50.34647727272728,23.553522727272714,0.0,11.71004376593017,-26.425,15.275000000000002,-1.0335167065601457e-15,8.976457014148707,-20.806136363636366,9.193863636363634,1.0335167065601457e-15,11.06317596104488,-25.348863636363635,13.951136363636362,3.100550119680437e-15,100.8554831044034,-135.72609695393845,198.5563883326231,002
2.6604980844653752e-15,0.7213130728541165,-11.448295454545455,1.251704545454544,-5.167583532800728e-16,8.89884606268798,-18.457840909090912,14.542159090909081,4.521635591200637e-16,4.570576034730873,-14.327272727272728,8.672727272727272,2.7129813547203826e-15,7.649762241079217,-20.898863636363636,13.601136363636378,2.90676573720041e-16,4.113380931296105,-12.768636363636364,13.231363636363628,3.100550119680437e-15,102.61291150381729,-204.87450657782452,135.8027606601921,000
-1.0335167065601457e-15,16.192734148516905,-17.5875,17.612500000000004,-2.0670334131202913e-15,11.138148326382437,-12.088636363636363,13.311363636363636,1.0335167065601457e-15,11.4268756146194,-12.410227272727273,12.189772727272729,-1.0335167065601457e-15,19.859061284024598,-21.56590909090909,21.534090909090917,1.0335167065601457e-15,12.774033902756027,-13.818181818181818,15.981818181818182,2.0670334131202913e-15,62.44511781614417,-155.67458490007868,156.2212934151315,008
-2.0670334131202913e-15,39.15175237520776,-23.976363636363637,89.02363636363634,-1.0335167065601457e-15,8.397672431085537,-5.559886363636364,16.44011363636364,2.0670334131202913e-15,10.333373527467261,-6.881704545454545,17.51829545454546,2.0670334131202913e-15,20.59008325123704,-13.625340909090909,48.0746590909091,2.0670334131202913e-15,11.924565002699918,-7.503295454545455,34.69670454545455,0.0,20.59868857189192,-42.288329841817664,71.79902632463185,011
2.0670334131202913e-15,11.488971928828313,-11.423863636363636,13.576136363636364,0.0,16.838890229868287,-16.71590909090909,20.584090909090914,2.0670334131202913e-15,12.921874392282156,-12.834090909090909,15.165909090909095,0.0,22.22655168820272,-22.08522727272727,25.614772727272747,0.0,14.572456400250099,-14.49090909090909,15.50909090909091,0.0,48.230094628952536,-44.01700601421408,99.22358868408182,006
-2.947137483550416e-16,0.8975199343420301,-14.417613636363635,0.08238636363636331,3.3993010426704792e-15,0.7812394710034297,-12.424659090909087,0.17534090909091304,-1.3928252490751963e-15,0.8979189596846457,-14.398295454545453,0.5017045454545475,9.043271182401274e-16,2.022410483364627,-26.51886363636364,3.6811363636363623,-4.448966447770627e-15,1.330805419886458,-21.377840909090907,0.12215909090908639,4.854702498588185e-16,0.12340842086914801,-1.9629234560516355,0.05503389839912165,015
4.973799150320701e-15,1.5354808518119005,-20.784090909090907,1.7159090909091006,9.689219124001365e-16,1.2571205250344175,-15.84659090909091,1.9534090909090942,-2.575717417130363e-15,1.2007499163315583,-16.742045454545455,0.7579545454545382,-3.5365649802604987e-15,1.7677082760088683,-17.660795454545458,2.3392045454545425,-1.6794646481602368e-15,3.1795274221335426,-50.80909090909091,0.6909090909090736,-8.268133652481165e-15,113.0428776420856,-163.72781727981075,193.33546994115244,007
-1.0335167065601457e-15,10.618714280703037,-13.695454545454545,8.504545454545454,-5.167583532800728e-16,9.322786955174415,-12.014545454545456,8.185454545454544,-2.5837917664003644e-15,10.605256510373826,-13.67840909090909,8.421590909090908,1.0335167065601457e-15,11.206768060487834,-14.447045454545457,10.452954545454542,0.0,10.093884059314954,-12.984772727272727,9.715227272727276,9.689219124001365e-16,60.09559519461577,-169.79321556117137,125.39349457463874,008
